step,model,assigned_layer,server_id,datarate,sinr,ping_ms,speed,rsrp_dbm,rssi_dbm,jitter,cpu_demand,memory_demand,latency_ms,processing_latency_ms,base_latency_ms,distance,energy_consumption,cost,degraded
199,gradient_boosting,Edge,3,8310000.000000001,8.065825137386602,-1369.1478606148466,1.0684369744592948,-123.07211207521034,-86.96213066047571,0.0010826293434513753,8,106,6.6394404656870165,0.5,6.1394404656870165,11.394404656870165,1.3125,0.0001388888888888889,False
200,gradient_boosting,Cloud,7,6650000.0,6.785755944627411,1202.5557538024816,1.3330049575886398,-123.8265274348327,-87.09425809728478,0.002831528336182866,6,133,189.56167032151757,0.030000000000000002,189.53167032151757,139.53167032151757,21.89,0.001388888888888889,False
201,gradient_boosting,Cloud,7,6910000.0,8.085554031649972,1794.0210718603496,1.5228526646000293,-122.84608743824236,-86.79916941295288,0.001833406933035847,6,152,190.32147334398772,0.030000000000000002,190.29147334398772,140.29147334398772,21.95,0.001388888888888889,False
202,gradient_boosting,Edge,2,5340000.0,7.967802233578322,-834.464522269649,1.7769848955857337,-123.1028123967685,-87.82893852919001,0.0033902170460718374,5,177,6.66819092208639,0.3125,6.35569092208639,13.556909220863908,1.3375,0.0001388888888888889,False
203,gradient_boosting,Cloud,7,6610000.0,7.4502055622018215,3011.817284314324,0.994014600921898,-125.00421434845485,-87.48776844149485,0.003225957817383557,6,100,191.99177594861067,0.030000000000000002,191.96177594861066,141.96177594861066,22.009999999999998,0.001388888888888889,False
204,gradient_boosting,Cloud,7,7030000.0,6.822874633268595,1933.6921498987886,1.210230775281596,-123.82989148767724,-86.75147652933413,0.0031713564751284663,7,121,189.10026556646366,0.034999999999999996,189.06526556646367,139.06526556646367,22.07,0.001388888888888889,False
205,gradient_boosting,Edge,1,4040000.0,6.347502533748339,-377.5923096679486,1.3973440772669217,-123.57008563129642,-86.27467603741678,0.004371045579662113,4,139,5.561608418285877,0.25,5.311608418285877,3.1160841828587675,1.325,0.0001388888888888889,False
206,gradient_boosting,Edge,4,4890000.0,7.876310493910661,-210.62731513268295,1.7978508836613414,-124.13891882886854,-87.53869726016426,0.004243799478103581,4,179,6.592824566170464,0.25,6.342824566170464,13.428245661704633,1.3625,0.0001388888888888889,False
207,gradient_boosting,Edge,3,6220000.0,6.806464973463626,291.8157222895705,1.622408770206754,-123.04874148210983,-86.57563829801364,0.004977591947469716,6,162,6.488685730776316,0.375,6.113685730776316,11.136857307763156,1.4125,0.0001388888888888889,False
208,gradient_boosting,Edge,2,5520000.0,5.58308097854868,-25.898183714289416,1.7242825085407114,-124.01256191842087,-87.41532984588271,0.004999118878313697,5,172,6.509087153341281,0.3125,6.196587153341281,11.965871533412813,1.4000000000000001,0.0001388888888888889,False
209,gradient_boosting,Cloud,7,4420000.0,7.5138707047097135,812.1456616555207,2.0334159692984346,-125.06570275122,-87.7739692247725,0.0022258246381154203,4,203,190.66684602407452,0.02,190.6468460240745,140.6468460240745,22.14,0.001388888888888889,False
210,gradient_boosting,Cloud,7,7030000.0,7.962447299409066,1921.3517313522093,2.0023944444470883,-123.57787352657185,-85.09826944264525,0.0039522133704888215,7,200,190.37922980017817,0.034999999999999996,190.34422980017817,140.34422980017817,22.18,0.001388888888888889,False
211,gradient_boosting,Edge,1,5880000.0,6.740387704061229,-664.4532453376073,1.6547435690682522,-124.6242576242412,-87.433447024453,0.004204316145432703,5,165,5.654601899008593,0.3125,5.342101899008593,3.4210189900859316,1.375,0.0001388888888888889,False
212,gradient_boosting,Edge,4,7280000.0,8.154350836743616,-1987.2077940792024,1.8995911505070688,-122.96191262967552,-87.59460895134083,0.002624288601287398,7,189,6.790312294457994,0.4375,6.352812294457994,13.528122944579943,1.4125,0.0001388888888888889,False
213,gradient_boosting,Edge,3,8070000.0,6.2387239434228,-2688.494950682728,1.9885964433380612,-124.62143238188975,-87.08357794656276,0.003382506709070197,8,198,6.5898869968282305,0.5,6.0898869968282305,10.898869968282307,1.4874999999999998,0.0001388888888888889,False
214,gradient_boosting,Edge,1,6020000.0,6.969657830430552,-288.527923454919,1.6183724190537738,-122.88472803689928,-85.66097914375311,0.002392643167364199,6,161,5.7944162260632845,0.375,5.4194162260632845,4.1941622606328455,1.4375,0.0001388888888888889,False
215,gradient_boosting,Cloud,7,6350000.0,5.892903232343878,779.6741901526494,1.9075955241408176,-125.81070251467384,-86.2813584377432,0.0018064747871372805,6,190,189.08880610537963,0.030000000000000002,189.05880610537963,139.05880610537963,22.25,0.001388888888888889,False
216,gradient_boosting,Edge,2,6840000.0,7.250005767062472,-2868.9597561460623,1.656218693517872,-126.27485615279255,-87.51154270090751,0.001809668266948129,6,165,6.609259154944681,0.375,6.234259154944681,12.34259154944681,1.4625000000000001,0.0001388888888888889,False
217,gradient_boosting,Cloud,7,11300000.0,6.7086270155057495,273.53444188739707,1.7715758038711624,-125.77739282971497,-87.41635321093689,0.002865014231939825,11,177,190.80639101625385,0.055,190.75139101625385,140.75139101625385,22.31,0.001388888888888889,False
218,gradient_boosting,Edge,4,10200000.0,6.237706677216104,-344.22532251642633,1.955797734880194,-125.76947706712826,-87.18027928078537,0.001059273118666088,10,195,6.999565177758351,0.625,6.374565177758351,13.745651777583502,1.5,0.0001388888888888889,False
219,gradient_boosting,Edge,1,13700000.0,6.177485317892449,-688.572098442024,1.7527135879436666,-127.77946294808113,-86.74844384169558,0.000430861188200387,13,175,6.076912121524147,0.8125,5.264412121524147,2.6441212152414773,1.5125,0.0001388888888888889,False
220,gradient_boosting,Cloud,7,12100000.0,4.9153246123711725,4889.888762752287,1.9578759300625654,-126.70333732863587,-86.5284331610563,0.0012655488909805307,12,195,192.01604784022305,0.060000000000000005,191.95604784022305,141.95604784022305,22.419999999999998,0.001388888888888889,False
221,gradient_boosting,Edge,2,13000000.0,7.324178102456653,-593.6550878565565,1.5743265410584808,-126.06242796770863,-86.26704104973965,0.0013108011474565937,13,157,7.0279742205088755,0.8125,6.2154742205088755,12.154742205088754,1.5375,0.0001388888888888889,False
222,gradient_boosting,Fog,5,10900000.0,6.593733999254034,2040.8370901885314,2.1014819028602263,-125.38561520541322,-87.86974100871397,0.0013054304024468447,10,210,49.681327251878365,0.15625,49.525077251878365,69.05015450375673,0.09375,0.0002777777777777778,False
223,gradient_boosting,Cloud,7,11200000.0,6.574102637678684,285.2838770301241,2.2213100740053724,-125.09291398819668,-88.56768897838404,0.0022587129905049306,11,222,190.69338993644885,0.055,190.63838993644885,140.63838993644885,22.540000000000003,0.001388888888888889,False
224,gradient_boosting,Edge,3,11100000.0,6.259578971152316,-3055.623985857074,2.6526572969437603,-127.02868467588581,-87.33614297065589,0.0008950073704260239,11,265,6.80899435126719,0.6875,6.12149435126719,11.214943512671901,1.5875,0.0001388888888888889,False
225,gradient_boosting,Edge,4,13500000.0,7.86171626983524,-39.82148622211844,2.4088663196299156,-123.91685009308698,-85.46588109515163,0.0014573325736331123,13,240,7.034243988483905,0.8125,6.221743988483905,12.217439884839052,1.625,0.0001388888888888889,False
226,gradient_boosting,Edge,1,11000000.0,3.788142881045388,-468.02653307728974,2.57081951222471,-125.51636659901068,-88.44501164960545,0.000924797251647377,11,257,6.073848883158914,0.6875,5.386348883158914,3.8634888315891427,1.675,0.0001388888888888889,False
227,gradient_boosting,Edge,2,11100000.0,6.959841984264384,-663.476365957245,2.3039184873017193,-126.37219304400988,-88.08907645087497,0.0021607112798923854,11,230,6.910126388765342,0.6875,6.222626388765342,12.226263887653417,1.7000000000000002,0.0001388888888888889,False
228,gradient_boosting,Edge,3,7260000.0,8.304953263195777,-1025.991940009138,1.9265083625490986,-127.61336550024961,-88.30024504411325,0.003020924506991613,7,192,6.546339762499867,0.4375,6.108839762499867,11.088397624998674,1.725,0.0001388888888888889,False
229,gradient_boosting,Edge,4,12200000.0,10.074016026057325,-497.55489344575403,2.617547514005193,-126.07628995270565,-86.05745426684186,0.001346587143692824,12,261,7.072442094725945,0.75,6.322442094725945,13.224420947259448,1.7874999999999999,0.0001388888888888889,False
230,gradient_boosting,Cloud,7,10600000.0,4.475604824595232,741.8608047120466,2.766053330143711,-128.7576201322455,-86.05901277963449,0.0011548585778594178,10,276,191.5309324770298,0.05,191.4809324770298,141.4809324770298,22.65,0.001388888888888889,False
231,gradient_boosting,Cloud,7,11400000.0,3.029691686537545,694.285958332687,2.5029029830280187,-127.4221742722804,-87.85998072565097,0.0027067469915518553,11,250,190.6247797292782,0.055,190.5697797292782,140.5697797292782,22.75,0.001388888888888889,False
232,gradient_boosting,Cloud,7,8750000.0,5.883519606710235,3011.2307645218966,3.4148814212467458,-127.14506928793617,-87.20066687525245,0.002357797177101755,8,341,189.4596242452738,0.04,189.4196242452738,139.4196242452738,22.86,0.001388888888888889,False
233,gradient_boosting,Cloud,7,12600000.0,5.732348607774203,3825.211220935665,2.8194528783489416,-127.31007186611254,-88.45204134170635,0.0026743296185137385,12,281,188.5925089828179,0.060000000000000005,188.5325089828179,138.5325089828179,22.939999999999998,0.001388888888888889,False
234,gradient_boosting,Edge,1,12100000.0,7.051383419585467,-3.147139756270974,3.531021344663413,-125.90110012515017,-87.60976998112291,0.00064407159530946,12,353,6.017064706434812,0.75,5.267064706434812,2.6706470643481284,1.8124999999999998,0.0001388888888888889,False
235,gradient_boosting,Cloud,7,11100000.0,4.008904162010006,3586.1386122019176,3.072971687949282,-127.73145642187696,-87.10267251260579,0.0006603365501663586,11,307,190.01269191853748,0.055,189.95769191853748,139.95769191853748,23.060000000000002,0.001388888888888889,False
236,gradient_boosting,Edge,2,13800000.0,6.259558362625411,-307.7555403902735,3.4373520230457575,-130.22263299228067,-87.43965711953983,0.002621624795723565,13,343,6.958756368117928,0.8125,6.146256368117928,11.462563681179281,1.8375,0.0001388888888888889,False
237,gradient_boosting,Fog,5,15000000.0,12.98249001084367,733.7057611832277,3.473750557757032,-113.58786178217063,-81.61266202506498,0.0007491986130925535,15,347,49.777746254271946,0.234375,49.543371254271946,69.08674250854389,0.171875,0.0002777777777777778,False
238,gradient_boosting,Fog,6,14700000.0,16.57709469359646,513.6174031415711,4.06226978116928,-112.04955751965068,-82.42164111373532,-0.000543942392974849,14,406,56.275110833333876,0.21875,56.056360833333876,82.11272166666775,0.25,0.0002777777777777778,False
239,gradient_boosting,Edge,3,14700000.0,12.434011414069534,-1449.8758630718228,3.900165604373249,-111.24007446233304,-81.35624545258774,3.0098207868443157e-05,14,390,7.026234002046632,0.875,6.151234002046632,11.512340020466315,1.8124999999999998,0.0001388888888888889,False
240,gradient_boosting,Edge,4,15300000.0,17.14964607279878,-235.30929244926278,3.675095671848038,-111.16703223833225,-77.3221868518411,0.0014749807026612103,15,367,7.1548351069704745,0.9375,6.2173351069704745,12.173351069704745,1.9375,0.0001388888888888889,False
241,gradient_boosting,Edge,1,16000000.0,17.824129670624973,-352.03292417873104,3.5807576306050333,-108.79999219552467,-78.22110229399053,0.0017250555717229462,16,358,6.3706083856525915,1.0,5.3706083856525915,3.7060838565259124,1.9625,0.0001388888888888889,False
242,gradient_boosting,Edge,2,14600000.0,14.31893524806167,-101.7821046662088,3.8072092065273493,-109.10734694286457,-79.23550574667864,0.0007277517775162415,14,380,6.963710409298859,0.875,6.088710409298859,10.88710409298859,2.0,0.0001388888888888889,False
243,gradient_boosting,Fog,5,16200000.0,12.285582630440988,1715.0023472593941,4.111461658159284,-112.45759267311603,-80.80259145964665,0.0002660863159921771,16,411,49.947588537354946,0.25,49.697588537354946,69.39517707470989,0.2890625,0.0002777777777777778,False
244,gradient_boosting,Edge,3,13500000.0,13.07403205609476,-255.55179880877301,4.098310675177682,-112.7056326293353,-81.98887828590102,0.002853054594877838,13,409,6.8973619763129275,0.8125,6.0848619763129275,10.848619763129278,1.9875,0.0001388888888888889,False
245,gradient_boosting,Fog,5,15700000.0,15.281156275739276,124.90807045788682,3.972145255433383,-112.21017132774546,-81.27373694330772,0.0011154047642630998,15,397,49.531505837732176,0.234375,49.297130837732176,68.59426167546435,0.4140625,0.0002777777777777778,False
246,gradient_boosting,Fog,6,14000000.0,17.712554483843956,3542.8028386946085,4.571382658048042,-110.96916163880009,-78.06505178024162,0.0019964268978937957,14,457,57.09799404438342,0.21875,56.87924404438342,83.75848808876684,0.359375,0.0002777777777777778,False
247,gradient_boosting,Fog,6,14700000.0,14.280442488753863,130.387605136167,4.362356924184958,-110.24337416896361,-79.42577497617314,0.000470249787347916,14,436,56.21420606214911,0.21875,55.99545606214911,81.99091212429822,0.46875,0.0002777777777777778,False
248,gradient_boosting,Fog,5,14700000.0,14.58388070901117,889.7927170593528,4.158414514048911,-111.6336152370094,-80.44651331759209,0.0009389752581548635,14,415,49.29707449376164,0.21875,49.07832449376164,68.15664898752328,0.53125,0.0002777777777777778,False
249,gradient_boosting,Fog,6,15000000.0,13.110747253480518,1905.9942585270942,4.668487507845663,-111.57331605530179,-80.29383506184868,0.0003056237163985123,15,466,56.60145490763093,0.234375,56.36707990763093,82.73415981526186,0.578125,0.0002777777777777778,False
250,gradient_boosting,Fog,5,14200000.0,13.925623931785228,5272.731451773923,4.9344953333051285,-110.81437222390589,-78.27365102837892,0.0031996788298426565,14,493,49.32859746726195,0.21875,49.10984746726195,68.2196949345239,0.640625,0.0002777777777777778,False
251,gradient_boosting,Edge,4,15100000.0,15.495118112795932,-144.51065943507496,5.136033349002644,-109.19831065447764,-77.08813913513178,0.0017710957006375396,15,513,7.267459171386251,0.9375,6.329959171386251,13.299591713862503,2.125,0.0001388888888888889,False
252,gradient_boosting,Edge,1,14200000.0,15.966427557504051,-648.0529515950989,5.166624991833698,-107.1788870559254,-75.84282374504028,0.0016050432874162646,14,516,6.181135608116609,0.875,5.306135608116609,3.061356081166085,2.1624999999999996,0.0001388888888888889,False
253,gradient_boosting,Fog,6,14600000.0,16.351352930942813,562.4938599002239,4.750701909829991,-107.32269536170509,-76.47801658072353,0.0008622248994282055,14,475,56.93424199173126,0.21875,56.71549199173126,83.43098398346253,0.6953125,0.0002777777777777778,False
254,gradient_boosting,Fog,5,14800000.0,13.702589447051658,262.8535209837112,4.881489677571606,-106.68760261303109,-80.20273774106515,0.0012353093335551932,14,488,49.555127472345426,0.21875,49.336377472345426,68.67275494469085,0.75,0.0002777777777777778,False
255,gradient_boosting,Edge,2,15100000.0,15.543504777844685,-249.34018912399551,4.9522507322438205,-109.47238930599535,-77.16467371881167,0.0021218258912005152,15,495,7.377404779239073,0.9375,6.439904779239073,14.399047792390729,2.175,0.0001388888888888889,False
256,gradient_boosting,Fog,6,15300000.0,16.5882448221287,361.7241296493485,5.070498720485803,-109.00784727036891,-79.25412672662225,0.0021009996071164115,15,507,56.12882148695177,0.234375,55.89444648695177,81.78889297390354,0.8046875,0.0002777777777777778,False
257,gradient_boosting,Fog,5,15500000.0,13.928309986896272,1078.4556820839866,5.0966202964123966,-111.18696089321,-78.22064681568176,0.00028445151592745117,15,509,49.48062356977003,0.234375,49.24624856977003,68.49249713954006,0.859375,0.0002777777777777778,False
258,gradient_boosting,Edge,3,14400000.0,12.435206501144101,-815.4006697355396,5.088052235790799,-110.90158261144573,-82.15670935714967,0.000750024480876241,14,508,6.809918238212242,0.875,5.934918238212242,9.349182382122413,2.15,0.0001388888888888889,False
259,gradient_boosting,Edge,4,15300000.0,13.221051793507751,-867.1965590629925,5.225103263260631,-110.9586538717517,-81.61504592306203,-0.00037667319600027894,15,522,7.313465734661694,0.9375,6.375965734661694,13.759657346616937,2.3125,0.0001388888888888889,False
260,gradient_boosting,Fog,6,14700000.0,15.362727681705248,1129.841264116659,5.125041317428842,-109.20136594015214,-76.66996794115524,0.0027335808268791903,14,512,56.761933439500034,0.21875,56.543183439500034,83.08636687900007,0.921875,0.0002777777777777778,False
261,gradient_boosting,Fog,5,16000000.0,16.52996131396034,1731.1158432307,5.275218183729828,-110.79461788421588,-76.81851200098268,0.0005485448182018505,16,527,49.316986852028144,0.25,49.066986852028144,68.13397370405629,0.9765625,0.0002777777777777778,False
262,gradient_boosting,Fog,6,14300000.0,17.14384492525289,500.3177503038181,5.7397822802398295,-109.00289222193473,-79.7442251520502,0.003043317497916793,14,573,56.80350232678999,0.21875,56.58475232678999,83.16950465357998,1.03125,0.0002777777777777778,False
263,gradient_boosting,Fog,5,15800000.0,17.455207978059203,1273.5067822754706,5.161683156697555,-105.77186633597147,-78.51194344602722,0.001088636595617779,15,516,49.11751608263385,0.234375,48.88314108263385,67.7662821652677,1.1015625,0.0002777777777777778,False
264,gradient_boosting,Edge,1,17800000.0,14.919413027705998,-2470.4490848677256,4.8136515106078805,-107.76281713508119,-77.65061293835848,0.0013476428044960484,17,481,6.436606311649217,1.0625,5.374106311649217,3.741063116492167,2.3375,0.0001388888888888889,False
265,gradient_boosting,Edge,3,15100000.0,14.30220662408851,-2049.773637750232,5.09795145441657,-107.87188654783198,-78.29239164596973,0.00014893480133887198,15,509,6.969832822636942,0.9375,6.032332822636942,10.323328226369423,2.325,0.0001388888888888889,False
266,gradient_boosting,Edge,2,15300000.0,18.822016716864553,-2859.454362088458,5.33024254674586,-107.01793042713796,-77.2212090776934,0.002056082437763464,15,533,7.0526080702254,0.9375,6.1151080702254,11.151080702253998,2.3625,0.0001388888888888889,False
267,gradient_boosting,Fog,6,15800000.0,18.194263222176097,688.3547542697377,5.43879901480361,-107.94907719331118,-76.33829689774777,0.0010856016411031444,15,543,56.819523598139185,0.234375,56.585148598139185,83.17029719627837,1.140625,0.0002777777777777778,False
268,gradient_boosting,Edge,4,14300000.0,14.733148449635868,904.1341950389559,5.0432064463458035,-107.85391549617071,-80.29378491852941,0.001517734968594047,14,504,7.226653537270521,0.875,6.351653537270521,13.516535372705214,2.5,0.0001388888888888889,False
269,gradient_boosting,Fog,5,15100000.0,18.478122986842294,948.2979592460183,5.281956895590439,-105.39185984299799,-72.00452124333196,0.0017904124651104774,15,528,49.38071165793945,0.234375,49.14633665793945,68.2926733158789,1.21875,0.0002777777777777778,False
270,gradient_boosting,Edge,3,14700000.0,18.426777232235477,-322.10168757897713,5.255262587217376,-104.08771962473105,-72.35614825628282,0.0010085474706318669,14,525,6.88072748443152,0.875,6.00572748443152,10.0572748443152,2.5125,0.0001388888888888889,False
271,gradient_boosting,Edge,1,16500000.0,17.314914149205265,-466.88558495234395,5.385673962317447,-102.51541430589093,-74.06950216641252,0.0003944608402443329,16,538,6.293715693095906,1.0,5.293715693095906,2.937156930959058,2.55,0.0001388888888888889,False
272,gradient_boosting,Fog,6,15500000.0,19.476792206395498,821.0792673114772,5.187446586198019,-103.45425998649412,-70.20874256940125,0.001170436327453488,15,518,55.45040465809947,0.234375,55.21602965809947,80.43205931619894,1.2578125,0.0002777777777777778,False
273,gradient_boosting,Fog,5,16200000.0,18.363806137725245,1523.4855859920506,5.373339108454767,-100.47288331590728,-71.28580967851302,0.0012235849608321337,16,537,49.61158879363703,0.25,49.36158879363703,68.72317758727407,1.3359375,0.0002777777777777778,False
274,gradient_boosting,Fog,6,16399999.999999998,17.74784235574241,422.9392052813959,5.385352651441711,-102.50538593399489,-72.06352082590364,0.0007829842640738422,16,538,56.91274433178207,0.25,56.66274433178207,83.32548866356414,1.375,0.0002777777777777778,False
275,gradient_boosting,Fog,5,15600000.0,18.773563545464633,3290.7169785152273,5.405572856634133,-100.6824338216525,-71.238939311424,0.0009388865108651564,15,540,49.41283522576676,0.234375,49.17846022576676,68.35692045153353,1.4609375,0.0002777777777777778,False
276,gradient_boosting,Edge,2,16500000.0,19.42970699140375,-631.2247940990032,5.41096392273555,-101.7874805705786,-70.0316379690932,0.0007835500676874119,16,541,7.186770078823228,1.0,6.186770078823228,11.867700788232284,2.55,0.0001388888888888889,False
277,gradient_boosting,Edge,4,16300000.0,19.52299056009229,-4334.4495546643675,4.826813626152521,-98.34490032882688,-69.20062501402778,0.002036125439556437,16,482,7.386028325707892,1.0,6.386028325707892,13.860283257078924,2.675,0.0001388888888888889,False
278,gradient_boosting,Edge,3,16300000.0,20.037835217978742,-788.8514204825092,4.666173747507448,-99.60951423471896,-70.28998922385104,0.0002689667301775862,16,466,7.039554628171174,1.0,6.039554628171174,10.395546281711736,2.6875,0.0001388888888888889,False
279,gradient_boosting,Fog,6,15600000.0,17.049807751719413,3175.898869331627,5.167950826085162,-100.50481051397807,-73.7773286498985,0.0001601569968049772,15,516,56.21787110157924,0.234375,55.98349610157924,81.96699220315848,1.5,0.0002777777777777778,False
280,gradient_boosting,Edge,1,16300000.0,18.36624051225206,-2316.345059508854,4.956278180666049,-104.17046074936016,-72.67940538268267,0.002296029547179273,16,495,6.254146031795865,1.0,5.254146031795865,2.5414603179586512,2.75,0.0001388888888888889,False
281,gradient_boosting,Edge,2,16100000.000000002,18.646367740720468,-842.6368305361486,4.761467758886352,-100.8054709375588,-70.10271317283095,0.0007872329425511354,16,476,7.142227583467544,1.0,6.142227583467544,11.422275834675439,2.75,0.0001388888888888889,False
282,gradient_boosting,Edge,4,16100000.000000002,19.420069548918867,-359.28145963469615,5.237866013265744,-98.91893616811848,-68.89441004795594,0.002487903085467184,16,523,7.336028351693264,1.0,6.336028351693264,13.36028351693263,2.875,0.0001388888888888889,False
283,gradient_boosting,Fog,5,16600000.000000002,19.67682368199625,4806.634888066695,5.088982847306536,-100.77173345559717,-68.79191015087801,0.00016200833116964807,16,508,50.10511790693316,0.25,49.85511790693316,69.71023581386632,1.578125,0.0002777777777777778,False
284,gradient_boosting,Fog,6,14400000.0,18.814803985273567,2451.4559740512777,4.518189016561436,-100.40670901401106,-67.84400154467885,0.0019554370500853694,14,451,56.18253354193165,0.21875,55.96378354193165,81.9275670838633,1.6171875,0.0002777777777777778,False
285,gradient_boosting,Fog,5,14400000.0,18.991468870105397,3404.114015065051,4.8989010771907004,-97.85456066133875,-71.2523140925544,0.0006629450021512179,14,489,49.635977366560304,0.21875,49.417227366560304,68.83445473312061,1.703125,0.0002777777777777778,False
286,gradient_boosting,Edge,3,14800000.0,19.57458912210312,-182.06100934250185,4.672590751407803,-99.16802206147995,-68.0485727267953,0.0007766184247416334,14,467,6.854099275984187,0.875,5.979099275984187,9.790992759841874,2.8875,0.0001388888888888889,False
287,gradient_boosting,Fog,6,14800000.0,18.344992673977472,2450.8090758027383,4.780883393125436,-99.60391222113496,-68.66980223807454,0.0005201792300712617,14,478,56.462620598890055,0.21875,56.243870598890055,82.48774119778011,1.7265625,0.0002777777777777778,False
288,gradient_boosting,Fog,5,14700000.0,20.381375054093958,1294.903616132286,4.655625189470595,-98.81173969527289,-67.52992767411043,0.0014743903293888553,14,465,49.71362179802968,0.21875,49.49487179802968,68.98974359605936,1.8125,0.0002777777777777778,False
289,gradient_boosting,Fog,6,14200000.0,18.599992477320615,573.9039340128638,4.812001135202482,-97.97183398897016,-69.26522684629096,0.0007228191165025949,14,481,56.911294680506444,0.21875,56.692544680506444,83.38508936101289,1.8359375,0.0002777777777777778,False
290,gradient_boosting,Fog,5,14700000.0,17.925634761823765,1051.134839024224,4.609547370676572,-97.90781554677771,-71.92186058303223,-0.00013964616929262636,14,460,49.07215795620802,0.21875,48.85340795620802,67.70681591241603,1.921875,0.0002777777777777778,False
291,gradient_boosting,Fog,6,14800000.0,18.525043497340295,168.57643037295912,4.6900925674089065,-98.9440421889014,-70.87638521750937,0.0006498729765384739,14,469,56.285026185838085,0.21875,56.066276185838085,82.13255237167617,1.9453125,0.0002777777777777778,False
292,gradient_boosting,Edge,1,14900000.0,17.707316089741955,-900.0715851441751,4.358550028788943,-99.83326510296916,-70.48938553477544,0.0009182638619315188,14,435,6.175134093409845,0.875,5.300134093409845,3.0013409340984474,2.9499999999999997,0.0001388888888888889,False
293,gradient_boosting,Edge,2,14800000.0,17.42179026162674,-2109.6035495843903,4.76075687852887,-101.32826345787844,-73.42806918771753,0.0010591390105060574,14,476,7.178623038216682,0.875,6.303623038216682,13.036230382166822,2.9499999999999997,0.0001388888888888889,False
294,gradient_boosting,Fog,5,14800000.0,20.301464229321954,1398.960900272443,3.9548518162207573,-101.16260449150909,-69.02313611588615,0.002005868844787972,14,395,49.38270560348456,0.21875,49.16395560348456,68.32791120696912,2.03125,0.0002777777777777778,False
295,gradient_boosting,Edge,4,15200000.0,19.29033425039173,-1094.152240549217,3.8943331111566732,-99.42543500093873,-71.423171246153,0.0011909346593593755,15,389,7.250680677792041,0.9375,6.313180677792041,13.131806777920412,3.075,0.0001388888888888889,False
296,gradient_boosting,Fog,6,16100000.000000002,19.83314575908892,2153.7355609175697,4.11117091291705,-98.39377576775253,-69.75629460663252,0.0013215998632644195,16,411,56.85863264848492,0.25,56.60863264848492,83.21726529696984,2.0546875,0.0002777777777777778,False
297,gradient_boosting,Edge,3,16500000.0,18.054503348858333,-678.6358252877824,3.4573556485150974,-99.39510096141622,-73.4417001001306,0.0006269217648807732,16,345,7.111115760457219,1.0,6.111115760457219,11.111157604572192,3.0625,0.0001388888888888889,False
298,gradient_boosting,Fog,5,15400000.0,19.525021194386667,402.03447622719784,3.7318423572752737,-98.78491633008774,-67.87824428340306,0.002214022140082527,15,373,49.922677989962615,0.234375,49.688302989962615,69.37660597992523,2.140625,0.0002777777777777778,False
299,gradient_boosting,Fog,6,16100000.000000002,18.46229251561052,990.5334794335511,3.7523194318860535,-97.2137460042192,-73.68643757906213,0.00023751872746086069,16,375,57.15804841539533,0.25,56.90804841539533,83.81609683079066,2.1796875,0.0002777777777777778,False
300,gradient_boosting,Fog,5,16100000.000000002,18.83596111593446,2030.2752715242582,3.7496550740948225,-98.28654765658625,-71.36465158256108,0.0015976554232631577,16,374,50.13739773073601,0.25,49.88739773073601,69.77479546147202,2.2578125,0.0002777777777777778,False
301,gradient_boosting,Edge,1,16300000.0,19.091183925348922,-2524.890568928528,3.7553594800473036,-101.61941302876623,-70.3793957323927,0.0007082113705877274,16,375,6.225869393117619,1.0,5.225869393117619,2.258693931176188,3.125,0.0001388888888888889,False
302,gradient_boosting,Fog,6,11600000.0,18.617856747561472,1301.6917668806332,3.726844155903319,-103.68887490223327,-70.16524648064492,0.001532406544238812,11,372,56.39665112635646,0.171875,56.22477612635646,82.44955225271292,2.3046875,0.0002777777777777778,False
303,gradient_boosting,Fog,5,16200000.0,18.686141404962946,1337.4033317524188,3.5861659050861734,-100.75666234126686,-70.37043920748467,0.0012109619155884124,16,358,49.38664350116918,0.25,49.13664350116918,68.27328700233836,2.3828125,0.0002777777777777778,False
304,gradient_boosting,Fog,6,14900000.0,18.298380317411226,855.3995741277816,3.5676875063129843,-99.97932275043387,-72.43578114349452,0.000733128582171978,14,356,56.88113437645889,0.21875,56.66238437645889,83.32476875291778,2.390625,0.0002777777777777778,False
305,gradient_boosting,Fog,5,14800000.0,18.341814783583143,472.34201449249656,4.015413357431461,-99.96830280392325,-74.71705232549488,0.0010988276935435545,14,401,48.773259999453465,0.21875,48.554509999453465,67.10901999890693,2.5078125,0.0002777777777777778,False
306,gradient_boosting,Edge,2,15200000.0,18.751289846790208,-2582.2953913506776,3.7874446722776605,-99.88508993257066,-70.31109450963356,0.0003109022687229966,15,378,7.244285818247447,0.9375,6.306785818247447,13.06785818247447,3.125,0.0001388888888888889,False
307,gradient_boosting,Edge,4,14900000.0,18.78796359007116,-1023.3641152340929,3.9657393910633547,-100.35041069675744,-71.847758006338,0.000438268197599817,14,396,7.259851464763844,0.875,6.384851464763844,13.848514647638435,3.2625,0.0001388888888888889,False
308,gradient_boosting,Fog,6,14900000.0,18.858496527292907,1651.4534050018042,3.7279448642147717,-98.81193257754668,-70.63738486557283,0.0013062100220399863,14,372,56.34730731797503,0.21875,56.12855731797503,82.25711463595006,2.5,0.0002777777777777778,False
